record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_14080,The Role of Artificial Intelligence Autonomy in Higher Education: A Uses and Gratification Perspective,2024,WoS; Scopus,include,include,0.95,0.9,,,"This is an English-language, 2024 quantitative survey study in higher education (N=673) focused on AI educator autonomy and students’ usage intention, which directly matches adoption/acceptance outcomes. The mediation/path wording indicates likely SEM-style standardized path coefficients (effect-size-usable data), and WoS/Scopus indexing supports peer-reviewed status.","The study is a quantitative empirical study (N=673 survey) focusing on AI educator autonomy and college students' usage intentions in higher education. It reports mediated effects, suggesting availability of effect size data, and was published in 2024 within a peer-reviewed source (WoS; Scopus).",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_05504,"ChatGPT addiction predicted by openness to using new technology and self-efficacy, and reflected in continuous intention",2025,WoS; Scopus; PsycINFO,include,include,0.93,1.0,,,"This is an empirical quantitative study (SEM, n=223) centered on ChatGPT in a university learner context, with continuous intention to use as an adoption-related outcome. SEM-based studies typically report standardized path coefficients, so effect-size extraction is likely feasible.","This empirical quantitative study uses SEM to examine ChatGPT addiction and continuous intention to use among university students (N=223), published in 2025, making it highly relevant.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07044,Do learners exhibit a willingness to use ChatGPT? An advanced two-stage SEM-neural network approach for forecasting factors influencing ChatGPT adoption,2025,WoS; Scopus,include,uncertain,0.97,0.0,,,"This is a quantitative primary-data study of ChatGPT adoption in higher education (n=679 undergraduates) using SEM and neural network analysis, with intention to use as the focal outcome. Given the SEM design and reported ranked influences, standardized path/effect estimates are very likely available in the full paper.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14106,University Students' Usage of Generative Artificial Intelligence for Sustainability: A Cross-Sectional Survey from China,2025,WoS; Scopus,uncertain,include,0.0,0.85,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title indicates a 'Cross-Sectional Survey' measuring 'Usage of Generative Artificial Intelligence' by 'University Students,' fulfilling inclusion criteria 1, 2, and 3. Sample size and statistical relationships are highly probable for this study design, despite not being explicitly stated in the title.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14113,"Perceptions, Ethical Challenges and Sustainable Integration of Generative AI in Health Science Education: A Cross-Sectional Study",2025,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a quantitative (cross-sectional) study on generative AI in health science education, examining perceptions and sustainable integration, which align with adoption constructs. All visible criteria are met.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_02767,Empowering ChatGPT adoption in higher education: A comprehensive analysis of university students' intention to adopt artificial intelligence using self-determination and technology-to-performance chain theories,2025,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical quantitative study on ChatGPT adoption intention by university students in higher education, aligning with key AI, education, adoption, and participant criteria. Assumed to report effect sizes and be within publication dates, though abstract and source details are missing for full confirmation.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_13252,Factors influencing acceptance and trust of chatbots in juvenile offenders' risk assessment training,2023,WoS; Scopus; PsycINFO,uncertain,include,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests an empirical quantitative study on acceptance of AI (chatbots) in an educational context (training), implying statistical analysis. Best guess assumes sample size >= 50 for such a study.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14116,Relative Advantage and Compatibility as Drivers of ChatGPT Adoption in Latin American Higher Education: A PLS SEM Study Towards Sustainable Digital Education,2025,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This is an empirical quantitative PLS SEM study focusing on ChatGPT adoption in higher education, measuring adoption drivers and likely reporting SEM paths.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_05023,Examining factors influencing university students' adoption of generative artificial intelligence: a cross-country study,2025,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title indicates an empirical quantitative study on university students' adoption of generative AI in education, covering relevant constructs.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07099,Understanding AI acceptance among Indonesian pre-service teachers: the mediating role of anxiety and self-efficacy in a UTAUT framework,2025,WoS; Scopus,uncertain,include,0.0,0.85,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title indicates an empirical quantitative study on AI acceptance in an educational context, utilizing the UTAUT framework with mediating roles, suggesting statistical relationships. Sample size is not explicitly stated in the title, but this type of study typically meets the minimum sample size requirement.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_14137,Exploring the Key Factors Influencing College Students' Willingness to Use AI Coding Assistant Tools: An Expanded Technology Acceptance Model,2024,WoS; Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",The study title indicates an empirical quantitative study ('Expanded Technology Acceptance Model') focusing on AI tools ('AI Coding Assistant Tools') in education ('College Students') measuring adoption constructs (TAM). No information contradicts publication criteria or effect size reporting.,include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
