study_id,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location,flag,notes
S194,BI,UB,0.64,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,EE,FC,0.55,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,EE,PE,-0.1,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,EE,SI,0.52,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,EE,UB,0.49,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,FC,PE,-0.12,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,FC,SI,0.59,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,FC,UB,0.52,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,PE,SI,-0.12,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,PE,UB,-0.05,469.0,latest_human_R2_CORRELATIONS,Table3,,
S194,SI,UB,0.56,469.0,latest_human_R2_CORRELATIONS,Table3,,
S208,BI,EE,0.434,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,BI,PE,0.241,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,BI,SI,0.462,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,BI,TRU,0.524,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,EE,PE,0.402,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,EE,SI,0.632,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,EE,TRU,0.395,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,PE,SI,0.296,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,PE,TRU,0.295,526.0,latest_human_R2_CORRELATIONS,Table2,,
S208,SI,TRU,0.241,526.0,latest_human_R2_CORRELATIONS,Table2,,
S028,ATT,BI,0.877,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,ATT,EE,0.63,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,ATT,PE,0.809,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,ATT,SE,0.721,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,BI,EE,0.627,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,BI,PE,0.823,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,BI,SE,0.685,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,EE,PE,0.667,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,EE,SE,0.792,508.0,latest_human_R2_CORRELATIONS,Table4,,
S028,PE,SE,0.744,508.0,latest_human_R2_CORRELATIONS,Table4,,
S145,BI,EE,0.201,374.0,latest_human_R2_CORRELATIONS,Table3,,
S145,BI,UB,0.338,374.0,latest_human_R2_CORRELATIONS,Table3,,
S145,EE,UB,0.204,374.0,latest_human_R2_CORRELATIONS,Table3,,
S110,BI,EE,0.623,353.0,latest_human_R2_CORRELATIONS,Figure3,,
S110,BI,PE,0.681,353.0,latest_human_R2_CORRELATIONS,Figure3,,
S110,BI,SI,0.52,353.0,latest_human_R2_CORRELATIONS,Figure3,,
S222,BI,EE,0.45,50.0,latest_human_R3_(합의) CORRELATIONS,"Table 6, p. 2028",,
S222,BI,PE,0.58,50.0,latest_human_R3_(합의) CORRELATIONS,"Table 6, p. 2028",,
S218,ATT,BI,0.78,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S218,ATT,EE,0.68,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S218,ATT,PE,0.7,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S218,BI,EE,0.59,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S218,BI,PE,0.63,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S218,EE,PE,0.66,242.0,latest_human_R3_(합의) CORRELATIONS,"Table 1, p. 5",,
S185,ANX,ATT,0.46,298.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p.7",,
S185,ANX,EE,0.473,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ANX,PE,0.435,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ANX,SI,0.216,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ATT,BI,0.453,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ATT,EE,0.473,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ATT,PE,0.504,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,ATT,SI,0.207,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,BI,EE,0.524,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,BI,PE,0.459,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,BI,SI,0.433,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,EE,PE,0.482,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,EE,SI,0.279,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S185,PE,SI,0.28,298.0,latest_human_R3_(합의) CORRELATIONS,,,
S194,BI,EE,0.44,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,BI,FC,0.49,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,BI,PE,-0.08,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,BI,SI,0.62,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,BI,UB,0.64,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,EE,FC,0.55,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,EE,PE,-0.1,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,EE,SI,0.52,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,EE,UB,0.49,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,FC,PE,-0.12,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,FC,SI,0.59,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,FC,UB,0.52,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,PE,SI,-0.12,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,PE,UB,-0.05,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S194,SI,UB,0.56,469.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 825",,
S208,BI,EE,0.43,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,BI,PE,0.24,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,BI,SI,0.46,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,BI,TRU,0.52,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,EE,PE,0.4,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,EE,SI,0.36,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,EE,TRU,0.39,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,PE,SI,0.29,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,PE,TRU,0.29,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S208,SI,TRU,0.24,526.0,latest_human_R3_(합의) CORRELATIONS,"Table 2, p. 829",,
S028,ATT,BI,0.87,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,ATT,EE,0.63,508.0,latest_human_R3_(합의) CORRELATIONS,,,
S028,ATT,PE,0.8,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,ATT,SE,0.72,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,BI,EE,0.62,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,BI,PE,0.82,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,BI,SE,0.68,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,EE,PE,0.66,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,EE,SE,0.79,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S028,PE,SE,0.74,508.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 7",,
S059,ATT,BI,0.9,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S059,ATT,EE,0.26,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S059,ATT,PE,0.29,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S059,BI,FC,0.13,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S059,EE,FC,0.93,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S059,EE,PE,0.17,645.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 9",,
S145,ATT,BI,0.17,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S145,ATT,EE,0.4,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S145,ATT,UB,0.15,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S145,BI,EE,0.2,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S145,BI,UB,0.33,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S145,EE,UB,0.2,374.0,latest_human_R3_(합의) CORRELATIONS,"Table 3, p. 24",,
S110,BI,EE,0.17,353.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 627",,
S110,BI,PE,0.19,353.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 627",,
S110,BI,SI,0.05,353.0,latest_human_R3_(합의) CORRELATIONS,"Table 4, p. 627",,
S016,ANX,ATT,0.338,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ANX,BI,0.325,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ANX,EE,0.358,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ANX,FC,0.372,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ANX,PE,0.399,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ANX,SE,-0.003,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ATT,BI,0.405,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ATT,EE,0.301,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ATT,FC,0.348,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ATT,PE,0.355,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,ATT,SE,0.075,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,BI,EE,0.311,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,BI,FC,0.388,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,BI,PE,0.357,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,BI,SE,0.042,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,EE,FC,0.338,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,EE,PE,0.375,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,EE,SE,0.037,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,FC,PE,0.405,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,FC,SE,-0.084,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S016,PE,SE,0.02,382.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,ATT,BI,0.94,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,ATT,EE,0.88,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,ATT,PE,0.87,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,ATT,UB,0.9,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,BI,EE,0.9,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,BI,PE,0.9,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,BI,UB,0.93,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,EE,PE,0.86,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,EE,UB,0.87,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S097,PE,UB,0.88,210.0,latest_human_R3_(합의) CORRELATIONS,,,
S090,EE,PE,0.46,681.0,latest_human_R3_(합의) CORRELATIONS,,,
S090,EE,UB,0.47,681.0,latest_human_R3_(합의) CORRELATIONS,,,
S090,PE,UB,0.74,681.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,BI,0.68,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,EE,0.18,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,FC,0.41,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,PE,0.12,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,SI,0.05,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,TRU,0.23,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,ATT,UB,0.47,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,EE,0.23,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,FC,0.53,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,PE,0.05,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,SI,0.09,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,TRU,0.57,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,BI,UB,0.63,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,EE,FC,0.24,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,EE,PE,0.15,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,EE,SI,0.02,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,EE,TRU,0.31,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,EE,UB,0.25,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,FC,PE,0.39,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,FC,SI,0.32,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,FC,TRU,0.55,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,FC,UB,0.71,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,PE,SI,0.75,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,PE,TRU,0.25,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,PE,UB,0.47,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,SI,TRU,0.32,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,SI,UB,0.37,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S176,TRU,UB,0.67,1214.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,BI,EE,0.448,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,BI,FC,0.308,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,BI,PE,0.524,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,BI,SI,0.534,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,EE,FC,0.304,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,EE,PE,0.573,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,EE,SI,0.506,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,FC,PE,0.325,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,FC,SI,0.488,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S047,PE,SI,0.639,359.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,ATT,BI,0.47,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,ATT,EE,0.318,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,ATT,FC,0.38,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,ATT,PE,0.31,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,ATT,SI,0.46,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,BI,EE,0.664,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,BI,FC,0.666,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,BI,PE,0.636,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,BI,SI,0.696,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,BI,UB,0.646,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,EE,FC,0.68,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,EE,PE,0.706,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,EE,SI,0.717,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,EE,UB,0.646,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,FC,PE,0.705,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,FC,SI,0.734,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,FC,UB,0.591,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,PE,SI,0.67,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,PE,UB,0.464,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S072,SI,UB,0.498,500.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ANX,ATT,-0.08,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ANX,BI,-0.12,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ANX,EE,-0.1,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ANX,PE,-0.07,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ATT,BI,0.65,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ATT,EE,0.6,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,ATT,PE,0.63,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,BI,EE,0.56,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,BI,PE,0.5,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S219,EE,PE,0.61,432.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,BI,EE,0.7,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,BI,FC,0.54,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,BI,PE,0.8,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,BI,SI,0.61,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,EE,FC,0.55,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,EE,PE,0.79,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,EE,SI,0.54,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,FC,PE,0.53,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,FC,SI,0.41,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S052,PE,SI,0.65,524.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,BI,EE,0.566,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,BI,PE,0.459,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,BI,SE,0.33,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,BI,SI,0.379,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,EE,PE,0.587,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,EE,SE,0.268,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,EE,SI,0.468,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,PE,SE,0.529,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,PE,SI,0.487,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S146,SE,SI,0.438,346.0,latest_human_R3_(합의) CORRELATIONS,,,
S111,BI,PE,0.7,224.0,latest_human_R3_(합의) CORRELATIONS,,,
S111,BI,SI,0.8,224.0,latest_human_R3_(합의) CORRELATIONS,,,
S111,PE,SI,0.66,224.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,ATT,BI,0.71,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,ATT,EE,0.56,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,ATT,PE,0.74,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,ATT,UB,0.68,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,BI,EE,0.39,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,BI,PE,0.74,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,BI,UB,0.61,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,EE,PE,0.57,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,EE,UB,0.38,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S045,PE,UB,0.68,184.0,latest_human_R3_(합의) CORRELATIONS,,,
S212,ATT,BI,0.52,465.0,latest_human_R3_(합의) CORRELATIONS,,,
S212,ATT,EE,0.57,465.0,latest_human_R3_(합의) CORRELATIONS,,,
S212,ATT,PE,0.19,465.0,latest_human_R3_(합의) CORRELATIONS,,,
S212,BI,PE,0.25,465.0,latest_human_R3_(합의) CORRELATIONS,,,
S212,EE,PE,0.17,465.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,BI,EE,0.32,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,BI,FC,0.56,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,BI,PE,0.59,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,BI,UB,0.23,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,EE,FC,0.5,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,EE,PE,0.38,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,EE,UB,0.16,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,FC,PE,0.62,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,FC,UB,0.12,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S186,PE,UB,0.16,657.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,ATT,BI,0.87,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,ATT,SI,0.87,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,ATT,TRU,0.89,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,ATT,UB,0.82,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,BI,PE,0.69,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,BI,SI,0.76,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,BI,TRU,0.75,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,PE,SI,0.75,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,PE,TRU,0.77,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S163,SI,TRU,0.78,300.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,ATT,BI,0.776,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,ATT,FC,0.664,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,ATT,PE,0.664,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,ATT,SE,0.513,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,BI,FC,0.586,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,BI,PE,0.742,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,BI,SE,0.463,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,FC,PE,0.681,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,FC,SE,0.499,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S007,PE,SE,0.51,363.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,BI,EE,0.583,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,BI,PE,0.832,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,BI,UB,0.793,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,EE,PE,0.536,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,EE,UB,0.507,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S017,PE,UB,0.633,249.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,ANX,ATT,0.683,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,ANX,FC,0.621,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,ANX,UB,0.575,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,ATT,FC,0.622,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,ATT,UB,0.667,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S142,FC,UB,0.649,368.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,BI,EE,0.602,1190.0,latest_human_R3_(합의) CORRELATIONS,Table 3  Construct correlations,,
S012,BI,FC,0.586,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,BI,PE,0.619,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,BI,SI,0.241,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,EE,FC,0.624,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,EE,PE,0.62,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,EE,SI,0.112,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,FC,PE,0.549,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,FC,SI,0.134,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S012,PE,SI,0.147,1190.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,BI,FC,0.48,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,BI,SE,0.37,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,BI,SI,0.58,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,BI,UB,0.36,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,FC,SE,0.49,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,FC,SI,0.56,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,FC,UB,0.33,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,SE,SI,0.47,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,SE,UB,0.23,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S184,SI,UB,0.28,907.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,BI,0.444,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,EE,0.484,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,FC,0.406,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,PE,0.446,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,SI,0.371,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,ATT,UB,0.367,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,BI,EE,0.484,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,BI,FC,0.536,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,BI,PE,0.486,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,BI,SI,0.398,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
S214,BI,UB,0.557,1117.0,latest_human_R3_(합의) CORRELATIONS,,,
