record_id,decision,confidence,code,reason,model,timestamp
REC_00777,uncertain,0.65,,수용프레임워크 있으나 SEM 불명확: Enhancing learner affective engagement: The impact of instru,claude-opus-4-6,2026-02-26 14:59:45
REC_10443,include,0.85,,수용프레임워크+정량분석: Predicting student satisfaction of emergency remote learning,claude-opus-4-6,2026-02-26 14:59:45
REC_14424,uncertain,0.5,,수용/AI/교육 기준 충족 불명확: AI-Driven Innovations in Adult EFL Learning: Exploring Poten,claude-opus-4-6,2026-02-26 14:59:45
REC_14425,uncertain,0.65,,수용프레임워크 있으나 SEM 불명확: Understanding AI and Mobile Learning Adoption in Malaysian U,claude-opus-4-6,2026-02-26 14:59:45
REC_10467,uncertain,0.65,,수용프레임워크 있으나 SEM 불명확: Latent classes associated with the intention to use a sympto,claude-opus-4-6,2026-02-26 14:59:45
REC_00785,uncertain,0.65,,수용프레임워크 있으나 SEM 불명확: Leveraging AI-enhanced and emerging technologies for pedagog,claude-opus-4-6,2026-02-26 14:59:45
REC_15098,uncertain,0.5,,수용/AI/교육 기준 충족 불명확: Reference Chatbots in Canadian Academic Libraries,claude-opus-4-6,2026-02-26 14:59:45
REC_00787,include,0.85,,수용프레임워크+정량분석: Exploring the influence of ChatGPT on student academic succe,claude-opus-4-6,2026-02-26 14:59:45
REC_14448,uncertain,0.6,,수용관련이론 있으나 분석방법 불명확: Whether English Proficiency and English Self-Efficacy Influe,claude-opus-4-6,2026-02-26 14:59:45
REC_00064,uncertain,0.6,,수용관련이론 있으나 분석방법 불명확: Effects of a prompt engineering intervention on undergraduat,claude-opus-4-6,2026-02-26 14:59:45
REC_14450,include,0.85,,수용프레임워크+정량분석: Understanding Chinese University EFL Learners' Perceptions o,claude-opus-4-6,2026-02-26 14:59:45
REC_14451,uncertain,0.5,,수용/AI/교육 기준 충족 불명확: Revolutionising Essay Evaluation: A Cutting-Edge Rubric for ,claude-opus-4-6,2026-02-26 14:59:45
REC_07673,exclude,0.8,E-FT2,"Descriptive survey on AI learning perceptions, no TAM/UTAUT adoption/acceptance constructs",claude-opus-4-6,2026-02-26 15:04:20
REC_12768,exclude,0.8,E-FT5,Qualitative/exploratory study on AI in scholarly communication; cannot extract correlations,claude-opus-4-6,2026-02-26 15:04:20
REC_10735,uncertain,0.5,,Information/data/privacy literacy and ChatGPT receptivity; unclear if adoption model or SEM used,claude-opus-4-6,2026-02-26 15:04:20
REC_06617,exclude,0.9,E-FT4,Consumer chatbot trust study; not education context,claude-opus-4-6,2026-02-26 15:04:20
REC_07556,exclude,0.85,E-FT3,Industry 4.0 environment education; AI is not the focal technology,claude-opus-4-6,2026-02-26 15:04:20
REC_15473,exclude,0.9,E-FT5,"Mixed research on Alcula app, n=34 (<50), descriptive assessment, no SEM/path analysis",claude-opus-4-6,2026-02-26 15:04:20
REC_13070,uncertain,0.5,,AI virtual assistant acceptance with trust mediation; unclear if education context from abstract,claude-opus-4-6,2026-02-26 15:04:20
REC_04371,exclude,0.95,E-FT4,Machine creativity aversion study among laypeople; not education context,claude-opus-4-6,2026-02-26 15:04:20
REC_07594,exclude,0.85,E-FT5,Chatbot system design for university payments; no adoption/acceptance measurement,claude-opus-4-6,2026-02-26 15:04:20
REC_04651,exclude,0.85,E-FT4,"AI chatbot trust foundations; general/consumer context, not education",claude-opus-4-6,2026-02-26 15:04:20
REC_02172,include,0.8,,Chatbots for EFL learning in Malaysian higher ed using Push-Pull-Mooring-Habit framework,claude-opus-4-6,2026-02-26 15:04:20
REC_08012,exclude,0.95,E-FT3,Perceived marketplace influence and sustainable consumption; not AI focal technology,claude-opus-4-6,2026-02-26 15:04:20
REC_05102,exclude,0.9,E-FT4,AI chatbot user experience among 1064 consumers; not education context,claude-opus-4-6,2026-02-26 15:04:20
REC_07454,uncertain,0.55,,Remote teaching model with AI awareness for teachers; unclear if SEM/path analysis used,claude-opus-4-6,2026-02-26 15:04:20
REC_13725,uncertain,0.55,,Exploratory survey on AI perceptions in education; may be descriptive only,claude-opus-4-6,2026-02-26 15:04:20
REC_05349,exclude,0.9,E-FT4,"AI speaker usability perception; general HCI context, not education",claude-opus-4-6,2026-02-26 15:04:20
REC_08681,uncertain,0.5,,AI competency and XAI attitude with mediating effects; unclear if education context,claude-opus-4-6,2026-02-26 15:04:20
REC_00329,exclude,0.9,E-FT4,"AI-powered avatar in gaming; consumer/entertainment context, not education",claude-opus-4-6,2026-02-26 15:04:20
REC_05401,uncertain,0.5,,Assessment scale for AI chat systems; may have adoption constructs but unclear education context,claude-opus-4-6,2026-02-26 15:04:20
REC_09131,include,0.9,,"AI chatbot adoption among research scholars using UTAUT; education context, adoption measurement",claude-opus-4-6,2026-02-26 15:04:20
REC_09357,exclude,0.9,E-FT3,"Social robot (PLEA) design for teaching; robotics, not AI focal technology",claude-opus-4-6,2026-02-26 15:04:20
REC_05428,exclude,0.85,E-FT4,General attitude toward AI with conspiracy belief and XAI; not education context,claude-opus-4-6,2026-02-26 15:04:20
REC_10308,uncertain,0.55,,"Students' perceptions and uses of ChatGPT; likely descriptive, unclear if SEM/path",claude-opus-4-6,2026-02-26 15:04:20
REC_01458,exclude,0.8,E-FT2,"AI chatbot and critical thinking skills; measures learning outcome, not adoption/acceptance",claude-opus-4-6,2026-02-26 15:04:20
REC_15300,uncertain,0.55,,"Generative AI in Saudi education; mixed-methods, unclear if quantitative component has SEM",claude-opus-4-6,2026-02-26 15:04:20
REC_10811,uncertain,0.6,,AI literacy among MEd students using UTAUT+TPACK; DV is literacy not adoption/acceptance,claude-opus-4-6,2026-02-26 15:04:20
REC_10818,include,0.9,,Medical students' behavioral intention and use of ITS using extended TAM; education + adoption,claude-opus-4-6,2026-02-26 15:04:20
REC_15372,exclude,0.75,E-FT5,"Sequential mixed-methods on AI educational content authenticity; qualitative-heavy, unlikely SEM",claude-opus-4-6,2026-02-26 15:04:20
REC_10881,exclude,0.8,E-FT5,"Faculty awareness/attitudes of ChatGPT; descriptive analysis with t-test/ANOVA, no SEM/path",claude-opus-4-6,2026-02-26 15:04:20
REC_10880,include,0.9,,Students' trust and use of ChatGPT using UTAUT+EVT; education + quantitative + adoption,claude-opus-4-6,2026-02-26 15:04:20
REC_00850,uncertain,0.5,,AI tools integration and impact on learning; unclear methodology and adoption model,claude-opus-4-6,2026-02-26 15:04:20
REC_10921,include,0.95,,"Chinese graduate students adopting AIGC tools; PLS-SEM + fsQCA, education + adoption",claude-opus-4-6,2026-02-26 15:04:20
REC_10924,uncertain,0.55,,"AI attitudes among JMC students in Brazil/US; mixed-methods, unclear if SEM component",claude-opus-4-6,2026-02-26 15:04:20
REC_11027,include,0.9,,"Students' behavioral intention to use GenAI; TPB+TAM research model, quantitative",claude-opus-4-6,2026-02-26 15:04:20
REC_00903,uncertain,0.55,,"Faculty and student perceptions of GenAI; academic community survey, may be descriptive",claude-opus-4-6,2026-02-26 15:04:20
REC_07517,include,0.8,,ChatGPT usage intentions with social comparison/identity theories; structural model + education,claude-opus-4-6,2026-02-26 15:04:20
REC_11074,uncertain,0.55,,"AI in translation studies among Jordanian academics; cross-sectional survey, may be descriptive",claude-opus-4-6,2026-02-26 15:04:20
REC_11075,exclude,0.95,E-FT6,"Duplicate of REC_11074; same title, authors, and content",claude-opus-4-6,2026-02-26 15:04:20
REC_11079,uncertain,0.5,,"ChatGPT perceptions in graduate studies; comparative mixed approach with Likert scales, unclear if SEM",claude-opus-4-6,2026-02-26 15:04:20
REC_06045,include,0.9,,"AI adoption test based on UTAUT2; educational context, adoption measurement, reliability/validity",claude-opus-4-6,2026-02-26 15:04:20
REC_09726,uncertain,0.5,,"Dental students' AI perceptions; descriptive survey with subgroup analysis, unclear SEM",claude-opus-4-6,2026-02-26 15:04:20
REC_12494,include,0.9,,"Higher education students' GAI adoption using UTAUT2; empirical investigation, education",claude-opus-4-6,2026-02-26 15:04:20
REC_07664,uncertain,0.5,,"Changes in AI perception at university; repeated cross-sectional, likely descriptive",claude-opus-4-6,2026-02-26 15:04:20
REC_12497,uncertain,0.6,,"ChatGPT in EFL learning through TAM; described as 'descriptive quantitative', may lack SEM",claude-opus-4-6,2026-02-26 15:04:20
REC_06050,include,0.85,,AI adoption in Moroccan higher education with trust moderation; suggests SEM/path analysis,claude-opus-4-6,2026-02-26 15:04:20
REC_09741,uncertain,0.5,,Thai medical students' AI attitudes in radiology; likely descriptive perceptions survey,claude-opus-4-6,2026-02-26 15:04:20
REC_09743,include,0.9,,Medical students' acceptance of LLMs based on TAM; education + adoption measurement,claude-opus-4-6,2026-02-26 15:04:20
REC_14712,uncertain,0.55,,"ChatGPT adoption among medical/dental students; cross-sectional, may be descriptive",claude-opus-4-6,2026-02-26 15:04:20
REC_06056,include,0.85,,"Behavioral intentions to integrate AI in science teaching; TPB framework, education",claude-opus-4-6,2026-02-26 15:04:20
REC_09757,include,0.85,,AI tools acceptance in medical students; acceptance measurement for learning center design,claude-opus-4-6,2026-02-26 15:04:20
REC_12539,include,0.85,,Reliability/validity for survey testing HE teachers' AI adoption intentions; scale development + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_13701,include,0.85,,"Gender differences in GenAI chatbot use in Norwegian HE; n=2692, technology acceptance focus",claude-opus-4-6,2026-02-26 15:05:53
REC_06055,uncertain,0.5,,"GenAI 3D game for vocabulary acquisition; intervention study, unclear if adoption measured via SEM",claude-opus-4-6,2026-02-26 15:05:53
REC_09778,uncertain,0.5,,"AI perceptions among dental postgraduates; cross-sectional, may be descriptive survey",claude-opus-4-6,2026-02-26 15:05:53
REC_14744,include,0.85,,AI chatbot adoption by South African university students; adoption + higher education,claude-opus-4-6,2026-02-26 15:05:53
REC_12569,uncertain,0.55,,Writing with AI support: anxiety and perceived usefulness; unclear if SEM/path analysis used,claude-opus-4-6,2026-02-26 15:05:53
REC_13695,include,0.9,,University teachers' GenAI adoption for assessment using UTAUT; education + adoption model,claude-opus-4-6,2026-02-26 15:05:53
REC_06131,uncertain,0.5,,"Filipino academic librarians' AI perceptions; education-adjacent, may be descriptive",claude-opus-4-6,2026-02-26 15:05:53
REC_12593,include,0.85,,Factors affecting ChatGPT acceptance among university students; acceptance + education,claude-opus-4-6,2026-02-26 15:05:53
REC_13736,include,0.85,,IMPACT model validation for university faculty ChatGPT appropriation; psychometric tool + education,claude-opus-4-6,2026-02-26 15:05:53
REC_06877,include,0.85,,Teachers' ChatGPT adoption intention focusing on perceived trust and risk; HE + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_05487,include,0.85,,ChatGPT acceptance among college student groups using latent class analysis; acceptance + model,claude-opus-4-6,2026-02-26 15:05:53
REC_04701,uncertain,0.55,,"HEXACO/Dark Triad predicting attitude toward GAI; attitude not adoption, unclear SEM",claude-opus-4-6,2026-02-26 15:05:53
REC_04720,uncertain,0.5,,AI/ChatGPT perceptions by speech-language pathologists and students; likely descriptive survey,claude-opus-4-6,2026-02-26 15:05:53
REC_02643,exclude,0.8,E-FT2,"ChatGPT role in enhancing learning outcomes; measures learning effectiveness, not adoption/acceptance",claude-opus-4-6,2026-02-26 15:05:53
REC_14060,include,0.9,,College students' actual use of AI-based systems using extended TAM; education + adoption model,claude-opus-4-6,2026-02-26 15:05:53
REC_04794,include,0.8,,AI and technology leadership on teacher development using TAM; PU/PEOU + education,claude-opus-4-6,2026-02-26 15:05:53
REC_12029,exclude,0.85,E-FT4,"Public acceptance of AI creativity; general population, not education context",claude-opus-4-6,2026-02-26 15:05:53
REC_14091,uncertain,0.55,,University students' attitudes/perceptions toward AI tools; may be descriptive analysis,claude-opus-4-6,2026-02-26 15:05:53
REC_12049,exclude,0.8,E-FT5,"AI literacy case study in teacher education; qualitative/descriptive, two cohorts, no SEM",claude-opus-4-6,2026-02-26 15:05:53
REC_07047,include,0.9,,Faculty GenAI adoption using TAM-TTF with neuroticism moderation; education + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_02734,include,0.85,,ChatGPT acceptance in higher education from smart education perspective; acceptance + education,claude-opus-4-6,2026-02-26 15:05:53
REC_14098,include,0.9,,ChatGPT acceptance using extended UTAUT2 among university students; education + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_02735,uncertain,0.5,,"Emotional intelligence and chatbot utilization in education; EI focus, unclear adoption model",claude-opus-4-6,2026-02-26 15:05:53
REC_02736,include,0.9,,ChatGPT adoption and learning satisfaction using TAM and SEM; university students + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_12074,uncertain,0.55,,"AI-driven pedagogical empowerment; sequential mixed-methods, may have quantitative adoption component",claude-opus-4-6,2026-02-26 15:05:53
REC_12086,uncertain,0.55,,Parental readiness for AI in Indonesian child education; not student/instructor adoption directly,claude-opus-4-6,2026-02-26 15:05:53
REC_07063,include,0.9,,Students' AI chatbot adoption with tech readiness moderation; PU + subjective norm + education,claude-opus-4-6,2026-02-26 15:05:53
REC_07064,include,0.9,,AI adoption by 275 accounting students in Vietnam; empirical + education + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_12091,include,0.9,,Vietnamese students' AI study tools adoption integrating TPB and TAM; education + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_02764,exclude,0.8,E-FT2,"GenAI impact on self-efficacy and technological dependence; measures outcomes, not adoption",claude-opus-4-6,2026-02-26 15:05:53
REC_14109,include,0.85,,AIGC integration in design education using TAM+TPACK; empirical analysis + education,claude-opus-4-6,2026-02-26 15:05:53
REC_05526,include,0.85,,Guilt impact on AI utilization among 296 students using PLS-SEM; education + adoption-related,claude-opus-4-6,2026-02-26 15:05:53
REC_12093,uncertain,0.55,,Faculty AI awareness and digital transformation skills; may be descriptive analysis,claude-opus-4-6,2026-02-26 15:05:53
REC_02765,include,0.85,,ChatGPT adoption in African higher education institutions; multi-dimensional adoption analysis,claude-opus-4-6,2026-02-26 15:05:53
REC_08624,exclude,0.85,E-FT3,Behavioral intention for new-gen IT including cloud/big data/IoT; AI is not focal technology,claude-opus-4-6,2026-02-26 15:05:53
REC_12095,uncertain,0.5,,AI in blended learning in Iraqi universities; unclear if measuring adoption with SEM,claude-opus-4-6,2026-02-26 15:05:53
REC_05530,exclude,0.8,E-FT2,"GenAI effects on student satisfaction and self-efficacy; measures learning outcomes, not adoption",claude-opus-4-6,2026-02-26 15:05:53
REC_12097,uncertain,0.5,,Faculty roles at KKU in 5th Industrial Revolution; may be descriptive/exploratory,claude-opus-4-6,2026-02-26 15:05:53
REC_02768,uncertain,0.55,,"ChatGPT effectiveness in lesson preparation by instructors; effectiveness study, unclear adoption model",claude-opus-4-6,2026-02-26 15:05:53
REC_12098,include,0.9,,AI-enhanced learning adoption using UTAUT2 and Bloom's Taxonomy; education + adoption model,claude-opus-4-6,2026-02-26 15:05:53
REC_08634,include,0.85,,Risk perception effect on LLM acceptance/use among university students; education + adoption,claude-opus-4-6,2026-02-26 15:05:53
REC_05020,exclude,0.8,E-FT2,"AI and student loneliness/success/retention; measures student outcomes, not adoption/acceptance",claude-opus-4-6,2026-02-26 15:05:53
REC_12099,exclude,0.8,E-FT5,"GenAI+3D immersive environments intervention; experimental design, not adoption measurement",claude-opus-4-6,2026-02-26 15:05:53
REC_05021,include,0.9,,ChatGPT adoption using UTAUT with anxiety; cross-country analysis in higher education,claude-opus-4-6,2026-02-26 15:05:53
REC_05593,exclude,0.8,E-FT5,"ChatGPT vs librarians for reference; descriptive survey, no SEM/path analysis",claude-opus-4-6,2026-02-26 15:05:53
REC_13258,include,0.9,,Doctoral students' ChatGPT acceptance in writing using TAM; education + adoption model,claude-opus-4-6,2026-02-26 15:05:53
REC_07095,uncertain,0.55,,"AI usage in HE for UN SDGs; Egyptian universities, unclear if standard adoption model used",claude-opus-4-6,2026-02-26 15:05:53
REC_12112,exclude,0.8,E-FT5,"Experimental intervention on film appreciation with AI; measures mental health, not adoption",claude-opus-4-6,2026-02-26 15:05:53
REC_13164,uncertain,0.55,,"Neural network predicting preschool teachers' tech acceptance; may be general technology, not AI-specific",claude-opus-4-6,2026-02-26 15:05:53
REC_14119,include,0.9,,Sustainable AIEd adoption using AIDUA framework with novelty value and trust; China HE students,claude-opus-4-6,2026-02-26 15:07:17
REC_13264,include,0.9,,AI chatbot adoption among Chinese graduate students using UTAUT+ECM integrated analysis,claude-opus-4-6,2026-02-26 15:07:17
