relpath,status,classification,academic_size,onedrive_size,academic_sha256,onedrive_sha256,recommendation
.DS_Store,same_relative_path_different_content,runtime_or_session_state,12292,8196,7bbc226046239bb670b398ea9a68c81c9e3f32499a765e770fa98933f1507b7d,0f48f135a1f877595081b8ddeeebdc69b8276655bf3cc5851563583ceb0574f7,preserve old OneDrive version in archive snapshot; canonical Academic version wins for mirror unless researcher reopens
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/00_protocol/scripts/prepare_phase2_return_freeze.py,academic_only,runtime_or_session_state,35638,,dccbff57bc5f6286c11b3addf415e4222380450ef283968bc291e95dc7b63e19,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/README.md,academic_only,runtime_or_session_state,435,,3a88f646dbf061addc5c7ea5234a7f2858e212cda278d6f16225ee98b1e4c6b6,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase1/coder_packages/R1/AI_Adoption_MASEM_Coding_v3_R1.xlsx,academic_only,runtime_or_session_state,316194,,7538826ede5d4b506d4efe04a9b1e2fde00a555d9a07f002493719699a2139ad,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase1/coder_packages/R2/AI_Adoption_MASEM_Coding_v3_R2.xlsx,academic_only,runtime_or_session_state,348293,,7910fc829582816495be24c5b6213d4d9471df489f4d34375dff24d52ac68341,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase1/coder_packages/R3/AI_Adoption_MASEM_Coding_v3_R3.xlsx,academic_only,runtime_or_session_state,200107,,f9f36a3942ab8c33c80a1e6d2c7158c2f151168114fb75402bf5cdd5c68ec8b1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase1/coder_packages/R4/AI_Adoption_MASEM_Coding_v3_R4.xlsx,academic_only,runtime_or_session_state,352811,,205273b14e030bc581bcedd431e8c8dbb9be1faa416863811554d6a510299bdc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/README.md,academic_only,runtime_or_session_state,2056,,d6eb7a61d480dc345d6079d9d81ccd1e6074142abee8f6e0a699206353ad3faf,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/RETURN_MANIFEST_20260525.md,academic_only,runtime_or_session_state,1994,,b85d536b32ae3ccb4f82973a49a5f3737f0208581a9d1b9855df94f0b2e6d4c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/coder_packages/Phase2_Coder_Instructions_KR.md,academic_only,runtime_or_session_state,1671,,4431d9a32eff14f4f890bc263705ee7849367089a2ca2dd49896f8c0243ba22e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/coder_packages/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_20260425.xlsx,academic_only,runtime_or_session_state,181681,,a9b5dcaa9b2b05782e61bd58b41867164decaeece3a9c5fe88d63743e9e7ce25,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/coder_packages/R2/AI_Adoption_MASEM_Coding_v3_R2_Phase0_1_2_20260425.xlsx,academic_only,runtime_or_session_state,170855,,776b44c685812a4d7756b0d1f1b977d1676c14cf4986c66f227cdfebacc9dd07,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/coder_packages/R3/AI_Adoption_MASEM_Coding_v3_R3_Phase0_1_2_20260425.xlsx,academic_only,runtime_or_session_state,157808,,e9597ed980bc10badc54d2c685e31c8dfdf1bc6d10e08dd78ff2baddeee90bfc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/coder_packages/R4/AI_Adoption_MASEM_Coding_v3_R4_Phase0_1_2_20260425.xlsx,academic_only,runtime_or_session_state,183262,,b4638322612c9e0db549340d76938d8661830d6b99f0607deac806536e20acd3,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,321558,,b6cd2a8a7a3e27acb50b1e7a726fca5a0ac960aaa4e6caa0b888e0e3a5d4eeb9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R2/AI_Adoption_MASEM_Coding_v3_R2_Phase0_1_2_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,279652,,0de285f159e6e4f2fc8ac03eeab9c1f508ca369283b37a0a05ed9537a080ec82,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R3/AI_Adoption_MASEM_Coding_v3_R3_Phase0_1_2_latest_consensus_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,459386,,896c62f7d815c395a2879a6c1399a4c6ec95048db337f1c5f238612e3e317200,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/freeze_candidates/R4/AI_Adoption_MASEM_Coding_v3_R4_Phase0_1_2_freeze_candidate_20260525.xlsx,academic_only,runtime_or_session_state,224395,,b11006e738b5d145abb22d255a733ab285141925099980fcd2a95b0f232201c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/phase2_return_manifest_20260525.csv,academic_only,runtime_or_session_state,3498,,8dad9286cd91cf26080ea22764575cbd9f7f224db583bd4dc260f47bfcd08653,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_20260425_received_20260525.xlsx,academic_only,runtime_or_session_state,326751,,90350a0bd936927268bd50230244e732ab5aaf2af493ff6c6847c3e2b8fb1dad,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R1/AI_Adoption_MASEM_Coding_v3_R1_Phase0_1_2_completed_rows2_118_20260523_raw_20260525.xlsx,academic_only,runtime_or_session_state,308713,,49df053245be184dcf57695a6565e55e65b0acb6ac35f4c703abd75770f2618a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R2/AI_Adoption_MASEM_Coding_v3_R2_Phase0_1_2_20260425_received_20260525.xlsx,academic_only,runtime_or_session_state,272184,,5e496ea14c64e96a964d2c9685716cba7e98c77ee89be71c1c2e324e62bbd588,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R3/AI_Adoption_MASEM_Coding_v3_R3_Phase0_1_2_20260425_latest_received_20260525.xlsx,academic_only,runtime_or_session_state,461430,,239216cee65dacff052a67a29400b6d88ba81568577601a9a5a81ddf1d4bc1e6,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/01_raw_human_coder_data_freeze/phase2/returned_raw/R4/AI_Adoption_MASEM_Coding_v3_R4_Phase0_1_2_20260425_v2_received_20260525.xlsx,academic_only,runtime_or_session_state,250869,,99388959ac3a7f9ef0505a1eacf50603d1065372c32006789e8c9144f3858e90,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/RATER_COMPARISON_PLAYBOOK.md,academic_only,runtime_or_session_state,10224,,565ed0164bf10277b7e5ac87d8d622412ff131e1c23812c6f7bf9e2926ac47cc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/README.md,academic_only,runtime_or_session_state,893,,ffacb9c1898276dcd20909d2583dce6e4f789f717a2ae9f77f838f19660e18af,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/README.md,academic_only,runtime_or_session_state,1387,,36252e162e0805244f9b971ebb2823af82c75fa3071e33e61819069cc7c3f308,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv,academic_only,runtime_or_session_state,2167120,,208d20c21912609f6b64d94e4b1e7580a7702c456e8fdd2b019716eef1bdc8e1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coding_manifest_20260525.csv,academic_only,runtime_or_session_state,1464,,d66801347c8d5a731fcf7e3e4342b503339b79670207d041a988249073227290,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_correlation_review_queue_20260525.csv,academic_only,runtime_or_session_state,44368,,0681c1de6b94413cdad71804fd0dde1ec178f8b91d35f2fd9a66fb523160df5f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_pairwise_disagreement_long_20260525.csv,academic_only,runtime_or_session_state,713721,,07de141072639ba69b239754032002b87df4509a8fee9a4105e9edacf929a048,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_pairwise_disagreement_summary_20260525.csv,academic_only,runtime_or_session_state,599,,979addf35cde0f3629edd6880abd14b54a682c09729db78b0a46a2cfb5cf6df0,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_study_review_queue_20260525.csv,academic_only,runtime_or_session_state,54938,,f3f2e8d5a96238840f5295c9d041b65fa8d3730af377bd15ca32835958bedf5f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,academic_only,runtime_or_session_state,1034773,,a285d8ea837deb31fa65e323ebf30447579c393901c365c8e050f8a12f48f10b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase1/README.md,academic_only,runtime_or_session_state,4387,,11fa963730836c71c95b308df4aaa63d6f359a3f7070cb852779e54a8115ec06,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase2/README.md,academic_only,runtime_or_session_state,522,,1d9029fb2103adf523b36a0f3c734495b3e8015a637c224db63e567260a73f3b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_pairwise_disagreement_long_20260525.csv,academic_only,runtime_or_session_state,56007,,613cf40a469e1688029ca3fd06f792657bf2e8a8f9086e90f45cc14de936c4c2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_pairwise_disagreement_summary_20260525.csv,academic_only,runtime_or_session_state,139,,856e601de1ebf78387a6a03b2f16b0585bcd3e3fc5bab66dd88620418b8fb0ab,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/02_pre_adjudication_disagreement/phase2/derived/phase2_study_review_queue_20260525.csv,academic_only,runtime_or_session_state,18823,,9d94cb7950fbcf087be01486fd039f35b83ce79b6ada5cc04e5a8852bed1d878,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/README.md,academic_only,runtime_or_session_state,853,,c2c4113e4765277453beaa58e9c36cbdfb8359f1dfac002aae8b5552a24a5c04,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/meeting_packets/Paper_B_P0_P3_Adjudication_Meeting_Packet_20260529.md,academic_only,runtime_or_session_state,7568,,93dd7b4a585c7b46f7aa848bf6bbb141a1aceeda2b833ff6e2145646101d232e,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase1/README.md,academic_only,runtime_or_session_state,888,,5eadbb05661f92fa0327311459355c1d7039dcc4b2761c9dd6039b952e04bd79,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md,academic_only,runtime_or_session_state,4872,,df3a8aa2190b8e28d2f22bba6f26fd26b6f9e311671ac92ab78a8b0372f46a34,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md,academic_only,runtime_or_session_state,7459,,65c4e26234951d11aaf36171c83e459af14915576073054cfecb3681727024c8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/decision_log_20260608.md,academic_only,runtime_or_session_state,11219,,c7b2089ccaa6a12b488cd793cfed9a0068620b7b427e40d7df5ae15236a9559a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/phase2_exclusion_source_check_20260525.md,academic_only,runtime_or_session_state,6781,,f03a55a19f30fad22ef9ab7841aa87a8ab93dc91ea52e0b901c02238970b76d9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/phase2_source_adjudication_evidence_split_20260529.md,academic_only,runtime_or_session_state,18412,,4eb97b7d58b9b21c41099bb6ebbdfaf8b5c203881e4c7ccbdcdb19b10afe954a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/phase2_source_check_candidates_20260525.csv,academic_only,runtime_or_session_state,5241,,2bfa6522ac1a95dbdd3bd3fd82f06d62ac45acf66615636f5ead9ae20211f6da,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/s021_primary_model_row_set_20260608.md,academic_only,runtime_or_session_state,3923,,1021dcfd8d512a3bae3930d483e1d36d451b7698b02f3cdffc6d9522dd657a2a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/s121_figure2_row_set_20260608.md,academic_only,runtime_or_session_state,6210,,bf6226987af5456f6436f1c4edebd99886220c84fee27783dd21d3a3ad0a8d65,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/source_adjudication_decisions_20260605.csv,academic_only,runtime_or_session_state,4247,,03b6506dbbef8631665d1d7ed8c9c2d7876c50dfda1e5c8cdfc8bb9c4a80d535,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-2-methods_critic/data/04_extraction/03_source_document_adjudication/phase2/source_freeze_audit_inventory_20260605.json,academic_only,runtime_or_session_state,113445,,b78876bd30982ce8a242920510477b4d7d493c929567f331eacf4245c77c3410,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
