task_unit_id,study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,reference_r_value,reference_r_source,reference_evidence_type,evidence_family,denominator_family,scoring_eligibility,mapping_confidence,caveat_ids,source_location,frozen_reference_file,model_input_policy,step5_gate_status,notes
FC-S5-TASK-00423,S044,S044_full_sample_ATT_EE,phase1,Pair A,full_sample,441,ATT,EE,0.532,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00424,S044,S044_full_sample_ATT_FC,phase1,Pair A,full_sample,441,ATT,FC,0.569,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00425,S044,S044_full_sample_ATT_PE,phase1,Pair A,full_sample,441,ATT,PE,0.655,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00426,S044,S044_full_sample_ATT_SI,phase1,Pair A,full_sample,441,ATT,SI,0.635,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00427,S044,S044_full_sample_EE_FC,phase1,Pair A,full_sample,441,EE,FC,0.635,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00428,S044,S044_full_sample_EE_PE,phase1,Pair A,full_sample,441,EE,PE,0.543,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00429,S044,S044_full_sample_EE_SI,phase1,Pair A,full_sample,441,EE,SI,0.546,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00430,S044,S044_full_sample_FC_PE,phase1,Pair A,full_sample,441,FC,PE,0.677,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00431,S044,S044_full_sample_FC_SI,phase1,Pair A,full_sample,441,FC,SI,0.472,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00432,S044,S044_full_sample_PE_SI,phase1,Pair A,full_sample,441,PE,SI,0.546,source_reported_direct_correlation,source_reported_direct_correlation_or_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S044.pdf Table 2,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.
FC-S5-TASK-00433,S045,S045_full_sample_ATT_BI,phase1,Pair B,full_sample,184,ATT,BI,0.712,source_reported_correlation,source_reported_correlation_matrix,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S045.pdf Table 3 correlation matrix,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R4 precise Table 3 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.
FC-S5-TASK-00434,S045,S045_full_sample_ATT_EE,phase1,Pair B,full_sample,184,ATT,EE,0.561,source_reported_correlation,source_reported_correlation_matrix,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S045.pdf Table 3 correlation matrix,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R4 precise Table 3 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.
FC-S5-TASK-00435,S045,S045_full_sample_ATT_PE,phase1,Pair B,full_sample,184,ATT,PE,0.748,source_reported_correlation,source_reported_correlation_matrix,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S045.pdf Table 3 correlation matrix,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R4 precise Table 3 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.
FC-S5-TASK-00436,S045,S045_full_sample_ATT_UB,phase1,Pair B,full_sample,184,ATT,UB,0.683,source_reported_correlation,source_reported_correlation_matrix,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S045.pdf Table 3 correlation matrix,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R4 precise Table 3 values; R3 rounded the same rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.
