ai_trace_status,candidate_status,study_id,missing_pair,construct_1,construct_2,candidate_value,present_full10_pairs,missing_full10_pairs,supported_constructs_in_human_reference,construct_1_human_supported,construct_2_human_supported,exact_pair_in_human_or_frozen_reference,exact_pair_sources,frozen_study_status_summary,triage_class,recommended_action,triage_reason,construct_1_terms_found,construct_2_terms_found,table_terms_found,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,ATT-SI,ATT,SI,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitude toward;attitudes,SI;social influence,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,ATT-TRU,ATT,TRU,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitude toward;attitudes,TRU;trust,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,BI-FC,BI,FC,,21,24,ANX;BI;EE;PE;SE;SI;TRU,yes,no,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,BI;behavioral intention;behavioural intention;continuance intention;intention to use,FC;resources;support,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,BI-UB,BI,UB,,21,24,ANX;BI;EE;PE;SE;SI;TRU,yes,no,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,BI;behavioral intention;behavioural intention;continuance intention;intention to use,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,EE-FC,EE,FC,,21,24,ANX;BI;EE;PE;SE;SI;TRU,yes,no,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,EE;PEOU;ease of use;easy to use;perceived ease of use,FC;resources;support,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,EE-UB,EE,UB,,21,24,ANX;BI;EE;PE;SE;SI;TRU,yes,no,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,EE;PEOU;ease of use;easy to use;perceived ease of use,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,FC-PE,FC,PE,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,FC;resources;support,PE;PU;perceived usefulness;useful;usefulness,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,FC-SE,FC,SE,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,FC;resources;support,AI self-efficacy;SE;computer self-efficacy;efficacy;self-efficacy,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,FC-SI,FC,SI,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,FC;resources;support,SI;social influence,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,FC-TRU,FC,TRU,,21,24,ANX;BI;EE;PE;SE;SI;TRU,no,yes,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=FC. This usually indicates AI term-hit overreach or unapproved remap.,FC;resources;support,TRU;trust,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S036,PE-UB,PE,UB,,21,24,ANX;BI;EE;PE;SE;SI;TRU,yes,no,no,,notes=study_terminal_status=included_coder_agreed_correlation_rows_status_draft; final_freeze_handling=Carry coder-agreed correlation rows from combined coder values into final full-corpus freeze application/QA; keep Step 5 inactive.; notes=Metadata/status differences only; 21 of 21 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.; audit_status=completed. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,PE;PU;perceived usefulness;useful;usefulness,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,candidate_only_not_analytic_input_until_human_confirmed
