record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_05529,“ENHANCING LEARNING POTENTIAL: INVESTIGATING MARKETING STUDENTS’ BEHAVIORAL INTENTIONS TO ADOPT CHATGPT”,2024,Scopus,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This empirical quantitative study investigates marketing students' behavioral intentions to adopt ChatGPT in higher education, utilizing a questionnaire from 309 responses and reporting statistical predictors, making it highly likely to contain relevant effect size data. The publication year (2024) and implied peer-review meet all criteria.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14110,Sustainable AI Solutions for Empowering Visually Impaired Students: The Role of Assistive Technologies in Academic Success,2025,WoS; Scopus,uncertain,include,0.0,0.95,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This is a quantitative study from 2025 focusing on AI-powered assistive technologies in higher education, measuring adoption/acceptance outcomes (UTAUT, BI) and providing sufficient effect size data (PLS-SEM beta values) from a sample of 390 students.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_08625,When Biased Humans Meet Debiased AI: A Case Study in College Major Recommendation,2023,WoS; Scopus; PsycINFO,uncertain,include,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative empirical study (user study, survey) focusing on AI recommender system acceptance/preference in an educational context (college major recommendation for students). It meets all criteria: AI is focal, an adoption outcome is measured, has an adequate sample size (n > 200), is in English, published within the target window (2023), and is likely to yield effect size data given the analyses described.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_12094,Exploring the Role of ChatGPT in English Teaching and Learning: Educators’ and Language Learners’ Perspectives,2025,Scopus,uncertain,exclude,0.0,0.9,,E5,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",The abstract indicates a quantitative study on ChatGPT adoption in education but does not explicitly mention the availability of correlation matrices or standardized effect sizes required for MASEM.,conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_07079,E-learning in higher education during COVID-19: evidence from blackboard learning system,2022,WoS; Scopus,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on the Blackboard learning system (BLS), an e-learning platform, which is not an AI technology as per the inclusion criteria.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_07085,Enhancing teachers' job satisfaction through the artificial intelligence utilization,2025,WoS; Scopus,uncertain,include,0.0,1.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","This is a quantitative empirical study (N=500) investigating AI utilization among teachers in higher education, with SEM analysis reported, and published in 2025 in English.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_13199,Influence of deep learning-based journal reading guidance system on students' national cognition and cultural acceptance,2022,WoS; Scopus; PsycINFO,uncertain,exclude,0.0,0.9,,E4,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on the impact of a deep learning system on national cognition and cultural acceptance, rather than measuring the adoption, acceptance, intention, or use of the AI technology itself.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_13177,The Influence of College Students' Innovation and Entrepreneurship Intention in the Art Field of Art Film and Television Appreciation by Deep Learning Under Entrepreneurial Psychology,2022,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on college students' entrepreneurial intentions related to deep learning using a questionnaire. However, the abstract does not state the sample size or explicitly confirm the availability of correlation matrices or standardized effect sizes.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_14111,Understanding Continuance Intention of Generative AI in Education: An ECM-Based Study for Sustainable Learning Engagement,2025,WoS; Scopus,uncertain,include,0.0,0.95,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is an empirical quantitative SEM analysis focusing on generative AI continuance intention among university students in an educational setting, with a sufficient sample size and published in 2025 from peer-reviewed sources. Path coefficients are explicitly discussed, indicating effect size data is available.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_02766,A two-staged SEM-ANN approach to predict learning presence in online foreign language education: The role of teaching presence and online interaction,2025,Scopus,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study uses ANN as a statistical technique, not as the focal AI technology being adopted by users. It also focuses on learning presence outcomes rather than technology adoption or acceptance.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_13207,Deep learning course development and evaluation of artificial intelligence in vocational senior high schools,2022,PsycINFO,uncertain,exclude,0.0,1.0,,E8,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is quantitative and examines AI adoption in an educational setting using the technology acceptance model. However, the sample size of 36 students is below the required minimum of 50.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_05549,Awareness and Perception of the Artificial Intelligence in the Management of University Libraries in Nigeria,2021,Scopus,uncertain,exclude,0.0,0.8,,E5,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative survey on AI adoption in university libraries with an adequate sample size. However, the abstract does not indicate the availability of correlation matrices or standardized effect sizes required for meta-analysis.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_04961,Empirical investigation of critical factors influencing GhatGPT integration in contemporary technology education,2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is a quantitative empirical investigation of ChatGPT adoption in education with likely effect size data, but the abstract does not explicitly state or allow inference of the sample size (N), making it uncertain whether it meets the n >= 50 criterion.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_07092,The role of AI chatbots in enhancing performance expectancy in higher education - a multigroup SEM approach,2025,WoS; Scopus,uncertain,include,0.0,0.95,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is an empirical quantitative study using SEM, focusing on AI chatbots in higher education, measuring performance expectancy and information adoption, with a sufficient sample size and published within the target window in English.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_04986,Beliefs affecting concussion reporting among military cadets: Advanced observations through machine learning,2022,PsycINFO,uncertain,exclude,0.0,1.0,,E2,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",The study uses machine learning as an analytical tool but does not focus on the adoption or acceptance of AI technology itself. The subject is concussion reporting among cadets.,conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_08631,"Gender Bias in Self-Perception of AI Knowledge, Impact, and Support among Higher Education Students: An Observational Study",2025,WoS; Scopus,uncertain,exclude,0.0,0.9,,E5,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study is quantitative and relevant in context, but the abstract does not indicate the availability of correlation matrices or standardized beta/path data, which are necessary for the meta-analysis, and mentions non-parametric tests which are less likely to provide this directly.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_05589,Integrating artificial intelligence into medical education: a roadmap informed by a survey of faculty and students,2025,WoS; Scopus,uncertain,exclude,0.0,1.0,,E5,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study uses descriptive statistics and content analysis, but does not report correlation matrices or standardized beta/path data necessary for meta-analysis.",conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
REC_02770,Exploring undergraduate students' perceptions of AI vs. human scoring and feedback,2026,WoS,uncertain,exclude,0.0,1.0,,E7,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",The study's publication year (2026) falls outside the specified target window of 2015-2025.,conflict,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,conflict_adjudicate
