study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S030,S030_full_sample_BI_TRU,phase1,Pair A,full_sample,226,BI,TRU,0.612,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_EE_FC,phase1,Pair A,full_sample,226,EE,FC,0.56,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_EE_PE,phase1,Pair A,full_sample,226,EE,PE,0.542,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_EE_SI,phase1,Pair A,full_sample,226,EE,SI,0.674,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_EE_TRU,phase1,Pair A,full_sample,226,EE,TRU,0.636,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_FC_PE,phase1,Pair A,full_sample,226,FC,PE,0.598,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_FC_SI,phase1,Pair A,full_sample,226,FC,SI,0.649,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_FC_TRU,phase1,Pair A,full_sample,226,FC,TRU,0.594,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_PE_SI,phase1,Pair A,full_sample,226,PE,SI,0.635,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_PE_TRU,phase1,Pair A,full_sample,226,PE,TRU,0.539,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S030,S030_full_sample_SI_TRU,phase1,Pair A,full_sample,226,SI,TRU,0.646,source_reported_latent_correlation,,S030.pdf Table 4 Fornell-Larcker criterion,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch1_source_checked,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R1 row set; source labels PEOU/PU/PT/ATT/SN/PBC/INT mapped to EE/PE/TRU/ATT/SI/FC/BI. PBC is mapped to FC; R2 mapped PBC to SE and is not used for this draft.
S031,S031_full_sample_PE_SE,phase2,Pair D,full_sample,353,PE,SE,0.8,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S031,S031_full_sample_PE_TRU,phase2,Pair D,full_sample,353,PE,TRU,0.46,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S031,S031_full_sample_PE_UB,phase2,Pair D,full_sample,353,PE,UB,0.57,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S031,S031_full_sample_SE_TRU,phase2,Pair D,full_sample,353,SE,TRU,0.66,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S031,S031_full_sample_SE_UB,phase2,Pair D,full_sample,353,SE,UB,0.59,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S031,S031_full_sample_TRU_UB,phase2,Pair D,full_sample,353,TRU,UB,0.47,source_reported_pearson_or_latent_correlation,,S031.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase2_pairD_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair D adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 subset omits several target rows.
S032,S032_full_sample_ATT_BI,phase2,Pair D,full_sample,804,ATT,BI,0.75,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_ATT_EE,phase2,Pair D,full_sample,804,ATT,EE,0.616,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_ATT_PE,phase2,Pair D,full_sample,804,ATT,PE,0.695,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_ATT_SI,phase2,Pair D,full_sample,804,ATT,SI,0.537,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
S032,S032_full_sample_ATT_UB,phase2,Pair D,full_sample,804,ATT,UB,0.51,source_reported_pearson_or_latent_correlation,,S032.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 4 direct row set; R3 duplicates most values but differs on SE-UB versus SI-UB mapping.
