ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,FC-SE,FC,SE,21,24,226.0,,FC;facilitating;resources;support,AI self-efficacy;SE;efficacy;self-efficacy,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,FC-UB,FC,UB,21,24,226.0,,FC;facilitating;resources;support,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,PE-SE,PE,SE,21,24,226.0,,PE;PU;perceived usefulness;useful;usefulness,AI self-efficacy;SE;efficacy;self-efficacy,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,PE-UB,PE,UB,21,24,226.0,,PE;PU;perceived usefulness;useful;usefulness,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,SE-SI,SE,SI,21,24,226.0,,AI self-efficacy;SE;efficacy;self-efficacy,SI;social influence;subjective norm,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,SE-TRU,SE,TRU,21,24,226.0,,AI self-efficacy;SE;efficacy;self-efficacy,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,SE-UB,SE,UB,21,24,226.0,,AI self-efficacy;SE;efficacy;self-efficacy,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,SI-UB,SI,UB,21,24,226.0,,SI;social influence;subjective norm,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S030,TRU-UB,TRU,UB,21,24,226.0,,TRU;trust;trustworthiness,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,S030,true,S030_source_packet_20260609.txt,true,S030,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-ATT,ANX,ATT,21,24,622.0,,,attitude;attitudes,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-BI,ANX,BI,21,24,622.0,,,BI;behavioral intention;behavioural intention;intention to use;usage intention,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-EE,ANX,EE,21,24,622.0,,,EE;easy to use;effort expectancy,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-FC,ANX,FC,21,24,622.0,,,FC;facilitating;facilitating condition;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-PE,ANX,PE,21,24,622.0,,,PE;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_construct_pair_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_or mapping mismatch,S035,ANX-SE,ANX,SE,21,24,622.0,,,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-SI,ANX,SI,21,24,622.0,,,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-TRU,ANX,TRU,21,24,622.0,,,TRU;trust,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ANX-UB,ANX,UB,21,24,622.0,,,UB;usage behavior;use;use behavior,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-BI,ATT,BI,21,24,622.0,,attitude;attitudes,BI;behavioral intention;behavioural intention;intention to use;usage intention,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-EE,ATT,EE,21,24,622.0,,attitude;attitudes,EE;easy to use;effort expectancy,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-FC,ATT,FC,21,24,622.0,,attitude;attitudes,FC;facilitating;facilitating condition;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-PE,ATT,PE,21,24,622.0,,attitude;attitudes,PE;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,ATT-SE,ATT,SE,21,24,622.0,,attitude;attitudes,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-SI,ATT,SI,21,24,622.0,,attitude;attitudes,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-TRU,ATT,TRU,21,24,622.0,,attitude;attitudes,TRU;trust,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S035,ATT-UB,ATT,UB,21,24,622.0,,attitude;attitudes,UB;usage behavior;use;use behavior,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,BI-SE,BI,SE,21,24,622.0,,BI;behavioral intention;behavioural intention;intention to use;usage intention,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,EE-SE,EE,SE,21,24,622.0,,EE;easy to use;effort expectancy,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,FC-SE,FC,SE,21,24,622.0,,FC;facilitating;facilitating condition;facilitating conditions;resources;support,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S035,PE-SE,PE,SE,21,24,622.0,,PE;performance expectancy;useful;usefulness,,correlation;correlations;fornell;larcker;latent;matrix;table,S035,true,S035_source_packet_20260609.txt,true,S035,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/R1/PDFs/S035.pdf,candidate_only_not_analytic_input_until_human_confirmed
