full10_pair_order_label,study_id,missing_pair,batch_decision_class,candidate_value,candidate_value_metric,source_packet_file,source_locator,construct_mapping_issue,promote_to_supplemental_input,researcher_action,rationale_ko,original_triage_class,construct_1_human_supported,construct_2_human_supported,supported_constructs_in_human_reference,paper_b_boundary
42_TRU-UB,S048,TRU-UB,numeric_cell_candidate_pending_researcher_confirmation,0.442,source_reported_pearson_correlation_matrix,S048_source_packet_20260609.txt,S048_doc1 page 13 chunk 1; Table 2 descriptive statistics and correlations; TRU x USE,,pending_researcher_confirmation,researcher_confirm_source_value_evidence_type_and_location,"Both constructs are human/frozen-supported and Table 2 reports a source-visible Pearson r cell. Keep as review evidence until researcher confirms value, evidence type, and source location.",source_review_priority_both_constructs_human_supported,yes,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S051,TRU-UB,excluded_one_construct_not_human_supported,,,S051_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S055,TRU-UB,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S057,TRU-UB,excluded_no_construct_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S072,TRU-UB,excluded_one_construct_not_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S157,TRU-UB,excluded_one_construct_not_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S164,TRU-UB,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S185,TRU-UB,excluded_no_construct_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
42_TRU-UB,S190,TRU-UB,excluded_no_construct_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S004,ANX-BI,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S030,ANX-BI,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S048,ANX-BI,excluded_one_construct_not_human_supported,,,S048_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S055,ANX-BI,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S086,ANX-BI,excluded_one_construct_not_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S088,ANX-BI,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S121-1,ANX-BI,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S121-2,ANX-BI,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S138,ANX-BI,excluded_one_construct_not_human_supported,,,S138_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S164,ANX-BI,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S173,ANX-BI,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S176,ANX-BI,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S191,ANX-BI,excluded_one_construct_not_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
43_ANX-BI,S214,ANX-BI,excluded_one_construct_not_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S004,ANX-UB,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S016,ANX-UB,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S030,ANX-UB,excluded_no_construct_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S036,ANX-UB,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S048,ANX-UB,excluded_one_construct_not_human_supported,,,S048_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S055,ANX-UB,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S057,ANX-UB,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S086,ANX-UB,excluded_one_construct_not_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S088,ANX-UB,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S121-1,ANX-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S121-2,ANX-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S138,ANX-UB,excluded_one_construct_not_human_supported,,,S138_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S164,ANX-UB,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S173,ANX-UB,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S176,ANX-UB,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S185,ANX-UB,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S190,ANX-UB,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S191,ANX-UB,excluded_one_construct_not_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
44_ANX-UB,S214,ANX-UB,excluded_one_construct_not_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S016,BI-UB,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S030,BI-UB,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S036,BI-UB,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S057,BI-UB,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S185,BI-UB,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
45_BI-UB,S190,BI-UB,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
