task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-01179,S047,R2R3-CORR-V2-00964,P1-PRIMARY-00137,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.573000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01181,S047,R2R3-CORR-V2-00966,P1-PRIMARY-00138,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-SI,0.506000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01185,S047,R2R3-CORR-V2-00970,P1-PRIMARY-00139,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-PE,0.325000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01187,S047,R2R3-CORR-V2-00972,P1-PRIMARY-00140,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,FC-SI,0.488000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01192,S047,R2R3-CORR-V2-00977,P1-PRIMARY-00141,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,PE-SI,0.639000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01209,S072,R2R3-CORR-V2-00994,,P1_source_or_human_disagreement_review,trace_influence_diagnostic,trace_influence_diagnostic,frozen_trace_influence_diagnostic_only,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ANX-EE,1.000000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,trace_influence_only,trace_only,not_substitutable_primary_excluded,source_anchored_reference_packet_and_task_family_rule_review,S072-style influence row remains trace/influence diagnostic only.
P2-TASK-01218,S072,R2R3-CORR-V2-01003,P1-PRIMARY-00143,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-BI,0.470000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01219,S072,R2R3-CORR-V2-01004,P1-PRIMARY-00144,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-EE,0.318000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01220,S072,R2R3-CORR-V2-01005,P1-PRIMARY-00145,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-FC,0.380000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01221,S072,R2R3-CORR-V2-01006,P1-PRIMARY-00146,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-PE,0.310000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01223,S072,R2R3-CORR-V2-01008,P1-PRIMARY-00147,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-SI,0.460000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01226,S072,R2R3-CORR-V2-01011,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,source_pointer_only_converted_or_source_statistic_secondary_source_statistic_converted_by_human_consensus,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,sensitivity_masem_effect_size_input,source_pointer_present_no_evidence_text,ATT-UB,0.750000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_sensitivity_only_converted_input,sensitivity_only,not_substitutable_primary_source_type_sensitivity,source_anchored_reference_packet_and_task_family_rule_review,Converted beta/path/source-statistic rows remain sensitivity inputs and are not primary direct-r replacements.
P2-TASK-01236,S072,R2R3-CORR-V2-01021,P1-PRIMARY-00148,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-EE,0.664000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01237,S072,R2R3-CORR-V2-01022,P1-PRIMARY-00149,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-FC,0.666000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01238,S072,R2R3-CORR-V2-01023,,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-PE,0.636000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01240,S072,R2R3-CORR-V2-01025,P1-PRIMARY-00151,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-SI,0.696000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01243,S072,R2R3-CORR-V2-01028,,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,BI-UB,0.646000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01244,S072,R2R3-CORR-V2-01029,P1-PRIMARY-00153,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-FC,0.680000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
P2-TASK-01245,S072,R2R3-CORR-V2-01030,P1-PRIMARY-00154,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,source_pointer_only_direct_r,frozen_source_pointer_only_not_evidence_scored,direct_r_analysis_input,primary_or_expanded_masem_effect_size_input,source_pointer_present_no_evidence_text,EE-PE,0.706000,codex:gpt-5.5,reference_only_no_locked_model_row,missing_model_row,,,,retain_human_reference_source_pointer_risk,primary_retained_source_risk,not_substitutable_until_pdf_source_text_review,source_anchored_reference_packet_and_task_family_rule_review,Task unit has source pointer but no source-evidence text; retain frozen human reference for rerun and flag for PDF-level source check before final stability claims.
