run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
,,,,,,,,,FC-S5-TASK-00001,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_BI_EE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-EE | Human reference r: 0.696 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00934,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S095 | Reference record: S095_full_sample_BI_PE | Sample/stratum: full_sample | N: 1055 | Construct pair: BI-PE | Human reference r: 0.527 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_path_or_beta | Source location: S095.pdf Table 6, p.15 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.",Study: S095 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00935,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S095 | Reference record: S095_full_sample_BI_SI | Sample/stratum: full_sample | N: 1055 | Construct pair: BI-SI | Human reference r: 0.358 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_path_or_beta | Source location: S095.pdf Table 6, p.15 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.",Study: S095 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00936,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S095 | Reference record: S095_full_sample_EE_FC | Sample/stratum: full_sample | N: 1055 | Construct pair: EE-FC | Human reference r: 0.704 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S095.pdf Text p.14 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,Study: S095 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00937,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S095 | Reference record: S095_full_sample_EE_PE | Sample/stratum: full_sample | N: 1055 | Construct pair: EE-PE | Human reference r: 0.644 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S095.pdf Text p.14 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,Study: S095 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00938,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S095 | Reference record: S095_full_sample_FC_SI | Sample/stratum: full_sample | N: 1055 | Construct pair: FC-SI | Human reference r: 0.692 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S095.pdf Text p.14 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,Study: S095 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00939,S095,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S095 | Reference record: S095_full_sample_PE_SI | Sample/stratum: full_sample | N: 1055 | Construct pair: PE-SI | Human reference r: 0.672 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S095.pdf Text p.14 | Caveats: CAV005 | Notes: Use R1 mixed row set: Table 6 path rows for BI/ANX relations plus text-reported bivariate Pearson correlations among EE/FC/PE/SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,Study: S095 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00940,S096,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S096 | Reference record: S096_full_sample_ANX_ATT | Sample/stratum: full_sample | N: 264 | Construct pair: ANX-ATT | Human reference r: 0.658 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S096.pdf Negative attitude | Caveats: CAV005 | Notes: Use R2 direct ANX rows; R3 marks the same values as beta-converted. Final visual audit should confirm source labels because one selected row has only a construct label source-location. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S096 | Sample/stratum: full_sample | Construct pair: ANX-ATT | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00941,S096,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S096 | Reference record: S096_full_sample_ANX_UB | Sample/stratum: full_sample | N: 264 | Construct pair: ANX-UB | Human reference r: -0.19 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S096.pdf source table per selected R2 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R2 direct ANX rows; R3 marks the same values as beta-converted. Final visual audit should confirm source labels because one selected row has only a construct label source-location. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S096 | Sample/stratum: full_sample | Construct pair: ANX-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00942,S097,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S097 | Reference record: S097_full_sample_ATT_BI | Sample/stratum: full_sample | N: 210 | Construct pair: ATT-BI | Human reference r: 0.940 | Reference source type: source_reported_correlation | Evidence type: source_reported_correlation_matrix | Source location: S097.pdf Table 2 correlation matrix | Caveats: none | Notes: Use matching R3/R4 Table 2 values; high correlations are source-reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S097 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-00943,S097,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S097 | Reference record: S097_full_sample_ATT_EE | Sample/stratum: full_sample | N: 210 | Construct pair: ATT-EE | Human reference r: 0.880 | Reference source type: source_reported_correlation | Evidence type: source_reported_correlation_matrix | Source location: S097.pdf Table 2 correlation matrix | Caveats: none | Notes: Use matching R3/R4 Table 2 values; high correlations are source-reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S097 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
